数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TRAIN_9063,1464,PRODUCT_911,1395763200,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了17天，整体感觉,4
TRAIN_9064,3525,PRODUCT_362,1335196800,差评，需要改进,疑似假货，需要验证。 购买后使用了22天，整体感觉,2
TRAIN_9065,1735,PRODUCT_276,1325260800,中评，一般般,没什么大问题。 购买后使用了27天，整体感觉,3
TRAIN_9066,382,PRODUCT_923,1344528000,中评，一般般,还可以，中规中矩。 购买后使用了30天，整体感觉,3
TRAIN_9067,3730,PRODUCT_468,1323532800,中评，一般般,普通使用没问题。 购买后使用了15天，整体感觉,3
TRAIN_9068,2079,PRODUCT_632,1352563200,好评！推荐购买,颜色正，尺寸合适。 购买后使用了7天，整体感觉,5
TRAIN_9069,3278,PRODUCT_498,1345651200,中评，一般般,基本满足需求。 购买后使用了2天，整体感觉,3
TRAIN_9070,672,PRODUCT_497,1363104000,好评！推荐购买,操作简单，容易上手。 购买后使用了22天，整体感觉,5
TRAIN_9071,4340,PRODUCT_461,1331568000,好评！推荐购买,续航能力强，很实用。 购买后使用了2天，整体感觉,5
TRAIN_9072,967,PRODUCT_106,1305043200,好评！推荐购买,质量很好，非常满意！ 购买后使用了21天，整体感觉,5
TRAIN_9073,2867,PRODUCT_176,1320422400,好评！推荐购买,续航能力强，很实用。 购买后使用了8天，整体感觉,5
TRAIN_9074,2982,PRODUCT_946,1322841600,差评，需要改进,操作复杂，不容易上手。 购买后使用了16天，整体感觉,2
TRAIN_9075,2747,PRODUCT_45,1341504000,中评，一般般,普通使用没问题。 购买后使用了26天，整体感觉,3
TRAIN_9076,245,PRODUCT_407,1336579200,好评！推荐购买,正品保证，值得信赖。 购买后使用了9天，整体感觉,4
TRAIN_9077,4507,PRODUCT_697,1364400000,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了2天，整体感觉,4
TRAIN_9078,2283,PRODUCT_864,1313164800,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了14天，整体感觉,5
TRAIN_9079,858,PRODUCT_405,1358611200,中评，一般般,没什么特别感觉。 购买后使用了5天，整体感觉,3
TRAIN_9080,3826,PRODUCT_599,1337616000,中评，一般般,还算满意吧。 购买后使用了19天，整体感觉,3
TRAIN_9081,3840,PRODUCT_57,1317139200,差评，需要改进,疑似假货，需要验证。 购买后使用了22天，整体感觉,2
TRAIN_9082,3120,PRODUCT_79,1361980800,好评！推荐购买,质量很好，非常满意！ 购买后使用了10天，整体感觉,4
TRAIN_9083,3879,PRODUCT_685,1361030400,差评，需要改进,价格偏高，性价比不高。 购买后使用了20天，整体感觉,2
TRAIN_9084,3500,PRODUCT_677,1358697600,中评，一般般,一般般，没什么特别。 购买后使用了19天，整体感觉,3
TRAIN_9085,364,PRODUCT_775,1340726400,中评，一般般,没什么大问题。 购买后使用了28天，整体感觉,3
TRAIN_9086,271,PRODUCT_170,1367078400,好评！推荐购买,质量很好，非常满意！ 购买后使用了11天，整体感觉,4
TRAIN_9087,86,PRODUCT_210,1350662400,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了8天，整体感觉,4
TRAIN_9088,3695,PRODUCT_837,1326816000,好评！推荐购买,正品保证，值得信赖。 购买后使用了13天，整体感觉,5
TRAIN_9089,2199,PRODUCT_790,1351353600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了1天，整体感觉,5
TRAIN_9090,2409,PRODUCT_550,1356969600,好评！推荐购买,物流很快，包装完好。 购买后使用了19天，整体感觉,5
TRAIN_9091,4859,PRODUCT_32,1365350400,中评，一般般,基本满足需求。 购买后使用了24天，整体感觉,3
TRAIN_9092,1927,PRODUCT_180,1326729600,好评！推荐购买,操作简单，容易上手。 购买后使用了20天，整体感觉,5
TRAIN_9093,583,PRODUCT_778,1314201600,差评，需要改进,操作复杂，不容易上手。 购买后使用了17天，整体感觉,2
TRAIN_9094,2758,PRODUCT_116,1325606400,中评，一般般,符合预期，没什么惊喜。 购买后使用了22天，整体感觉,3
TRAIN_9095,3720,PRODUCT_182,1307462400,好评！推荐购买,正品保证，值得信赖。 购买后使用了5天，整体感觉,4
TRAIN_9096,1194,PRODUCT_133,1318867200,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了18天，整体感觉,5
TRAIN_9097,2107,PRODUCT_72,1391443200,好评！推荐购买,操作简单，容易上手。 购买后使用了30天，整体感觉,4
TRAIN_9098,3197,PRODUCT_88,1380470400,好评！推荐购买,操作简单，容易上手。 购买后使用了6天，整体感觉,4
TRAIN_9099,1309,PRODUCT_685,1339516800,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了27天，整体感觉,5
TRAIN_9100,4266,PRODUCT_919,1385827200,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了14天，整体感觉,5
TRAIN_9101,3546,PRODUCT_14,1382198400,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了8天，整体感觉,4
TRAIN_9102,2315,PRODUCT_48,1384704000,中评，一般般,正常水平，可以接受。 购买后使用了16天，整体感觉,3
TRAIN_9103,4188,PRODUCT_223,1363190400,好评！推荐购买,物流很快，包装完好。 购买后使用了12天，整体感觉,5
TRAIN_9104,4721,PRODUCT_186,1362585600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了13天，整体感觉,4
TRAIN_9105,4240,PRODUCT_24,1389715200,好评！推荐购买,操作简单，容易上手。 购买后使用了19天，整体感觉,5
TRAIN_9106,3024,PRODUCT_427,1353168000,中评，一般般,还可以，中规中矩。 购买后使用了2天，整体感觉,3
TRAIN_9107,1527,PRODUCT_831,1319126400,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了1天，整体感觉,4
TRAIN_9108,1652,PRODUCT_708,1366128000,好评！推荐购买,质量很好，非常满意！ 购买后使用了9天，整体感觉,5
TRAIN_9109,3853,PRODUCT_894,1294761600,好评！推荐购买,续航能力强，很实用。 购买后使用了2天，整体感觉,4
TRAIN_9110,1923,PRODUCT_916,1333036800,好评！推荐购买,物流很快，包装完好。 购买后使用了9天，整体感觉,4
TRAIN_9111,1163,PRODUCT_698,1313510400,中评，一般般,没什么大问题。 购买后使用了10天，整体感觉,3
TRAIN_9112,3682,PRODUCT_843,1325001600,好评！推荐购买,颜色正，尺寸合适。 购买后使用了8天，整体感觉,4
TRAIN_9113,4741,PRODUCT_179,1319212800,好评！推荐购买,续航能力强，很实用。 购买后使用了20天，整体感觉,5
TRAIN_9114,2280,PRODUCT_895,1394726400,中评，一般般,符合预期，没什么惊喜。 购买后使用了16天，整体感觉,3
TRAIN_9115,3412,PRODUCT_759,1316016000,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了13天，整体感觉,4
TRAIN_9116,4703,PRODUCT_893,1384185600,中评，一般般,没什么特别感觉。 购买后使用了1天，整体感觉,3
TRAIN_9117,3861,PRODUCT_178,1384876800,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了27天，整体感觉,2
TRAIN_9118,2831,PRODUCT_626,1382630400,差评，需要改进,外观有瑕疵，不满意。 购买后使用了30天，整体感觉,2
TRAIN_9119,616,PRODUCT_680,1382457600,差评，需要改进,续航能力差，需要改进。 购买后使用了27天，整体感觉,1
TRAIN_9120,252,PRODUCT_614,1388332800,好评！推荐购买,质量很好，非常满意！ 购买后使用了9天，整体感觉,4
TRAIN_9121,159,PRODUCT_639,1330531200,中评，一般般,符合预期，没什么惊喜。 购买后使用了15天，整体感觉,3
TRAIN_9122,1200,PRODUCT_275,1347206400,中评，一般般,符合预期，没什么惊喜。 购买后使用了6天，整体感觉,3
TRAIN_9123,3964,PRODUCT_368,1339603200,差评，需要改进,操作复杂，不容易上手。 购买后使用了8天，整体感觉,2
TRAIN_9124,1096,PRODUCT_706,1379433600,中评，一般般,符合预期，没什么惊喜。 购买后使用了4天，整体感觉,3
TRAIN_9125,2583,PRODUCT_356,1335888000,差评，需要改进,质量一般，有点失望。 购买后使用了25天，整体感觉,2
TRAIN_9126,789,PRODUCT_401,1396108800,中评，一般般,符合预期，没什么惊喜。 购买后使用了19天，整体感觉,3
TRAIN_9127,3625,PRODUCT_259,1357747200,差评，需要改进,外观有瑕疵，不满意。 购买后使用了11天，整体感觉,2
TRAIN_9128,561,PRODUCT_432,1294502400,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了25天，整体感觉,4
TRAIN_9129,2426,PRODUCT_853,1351267200,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了7天，整体感觉,5
TRAIN_9130,4760,PRODUCT_435,1369152000,好评！推荐购买,质量很好，非常满意！ 购买后使用了24天，整体感觉,5
TRAIN_9131,2793,PRODUCT_847,1375891200,中评，一般般,符合预期，没什么惊喜。 购买后使用了21天，整体感觉,3
TRAIN_9132,4710,PRODUCT_415,1363708800,好评！推荐购买,操作简单，容易上手。 购买后使用了3天，整体感觉,5
TRAIN_9133,765,PRODUCT_524,1308931200,中评，一般般,符合预期，没什么惊喜。 购买后使用了22天，整体感觉,3
TRAIN_9134,31,PRODUCT_464,1321200000,中评，一般般,还算满意吧。 购买后使用了4天，整体感觉,3
TRAIN_9135,4775,PRODUCT_726,1309190400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了11天，整体感觉,4
TRAIN_9136,2989,PRODUCT_881,1303401600,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了14天，整体感觉,5
TRAIN_9137,4753,PRODUCT_711,1383753600,中评，一般般,一般般，没什么特别。 购买后使用了13天，整体感觉,3
TRAIN_9138,3752,PRODUCT_903,1368201600,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了12天，整体感觉,4
TRAIN_9139,4755,PRODUCT_77,1360857600,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了19天，整体感觉,5
TRAIN_9140,3627,PRODUCT_415,1304611200,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了7天，整体感觉,5
TRAIN_9141,3098,PRODUCT_281,1347984000,好评！推荐购买,颜色正，尺寸合适。 购买后使用了26天，整体感觉,4
TRAIN_9142,2846,PRODUCT_702,1312214400,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了15天，整体感觉,5
TRAIN_9143,37,PRODUCT_755,1341331200,中评，一般般,没什么特别感觉。 购买后使用了5天，整体感觉,3
TRAIN_9144,2431,PRODUCT_621,1312128000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了14天，整体感觉,5
TRAIN_9145,1618,PRODUCT_122,1381766400,好评！推荐购买,正品保证，值得信赖。 购买后使用了23天，整体感觉,4
TRAIN_9146,2239,PRODUCT_151,1325779200,差评，需要改进,价格偏高，性价比不高。 购买后使用了22天，整体感觉,2
TRAIN_9147,2470,PRODUCT_134,1312819200,好评！推荐购买,颜色正，尺寸合适。 购买后使用了27天，整体感觉,5
TRAIN_9148,3928,PRODUCT_196,1384617600,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了1天，整体感觉,2
TRAIN_9149,1905,PRODUCT_263,1372262400,中评，一般般,没什么大问题。 购买后使用了11天，整体感觉,3
TRAIN_9150,826,PRODUCT_32,1325001600,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了18天，整体感觉,4
TRAIN_9151,1936,PRODUCT_746,1392739200,中评，一般般,普通使用没问题。 购买后使用了24天，整体感觉,3
TRAIN_9152,1685,PRODUCT_240,1323532800,好评！推荐购买,质量很好，非常满意！ 购买后使用了10天，整体感觉,4
TRAIN_9153,2572,PRODUCT_212,1350835200,差评，需要改进,使用效果不如预期。 购买后使用了11天，整体感觉,2
TRAIN_9154,3493,PRODUCT_749,1329494400,好评！推荐购买,正品保证，值得信赖。 购买后使用了8天，整体感觉,5
TRAIN_9155,536,PRODUCT_713,1371571200,好评！推荐购买,颜色正，尺寸合适。 购买后使用了22天，整体感觉,5
TRAIN_9156,528,PRODUCT_915,1361116800,中评，一般般,正常水平，可以接受。 购买后使用了25天，整体感觉,3
TRAIN_9157,2852,PRODUCT_267,1372694400,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了28天，整体感觉,4
TRAIN_9158,2133,PRODUCT_886,1331136000,中评，一般般,普通使用没问题。 购买后使用了29天，整体感觉,3
TRAIN_9159,1362,PRODUCT_331,1347292800,差评，需要改进,外观有瑕疵，不满意。 购买后使用了18天，整体感觉,2
TRAIN_9160,4681,PRODUCT_987,1318694400,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了2天，整体感觉,5
TRAIN_9161,3260,PRODUCT_945,1389196800,差评，需要改进,颜色偏差大，尺寸不合适。 购买后使用了29天，整体感觉,2
TRAIN_9162,2086,PRODUCT_349,1391270400,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了30天，整体感觉,5
TRAIN_9163,4196,PRODUCT_953,1347465600,中评，一般般,一般般，没什么特别。 购买后使用了22天，整体感觉,3
TRAIN_9164,4560,PRODUCT_427,1395158400,好评！推荐购买,物流很快，包装完好。 购买后使用了25天，整体感觉,5
TRAIN_9165,4621,PRODUCT_679,1384790400,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了24天，整体感觉,5
TRAIN_9166,1441,PRODUCT_378,1345651200,好评！推荐购买,使用效果很棒，物超所值。 购买后使用了4天，整体感觉,4
TRAIN_9167,2477,PRODUCT_329,1337788800,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了4天，整体感觉,5
TRAIN_9168,1640,PRODUCT_222,1385308800,好评！推荐购买,物流很快，包装完好。 购买后使用了26天，整体感觉,5
TRAIN_9169,1827,PRODUCT_424,1376236800,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了3天，整体感觉,5
TRAIN_9170,3531,PRODUCT_102,1369756800,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了9天，整体感觉,5
TRAIN_9171,1974,PRODUCT_231,1373904000,好评！推荐购买,操作简单，容易上手。 购买后使用了25天，整体感觉,5
TRAIN_9172,1940,PRODUCT_391,1376841600,差评，需要改进,操作复杂，不容易上手。 购买后使用了23天，整体感觉,2
TRAIN_9173,2127,PRODUCT_495,1294502400,好评！推荐购买,客服态度很好，解决问题及时。 购买后使用了8天，整体感觉,4
TRAIN_9174,639,PRODUCT_178,1312905600,好评！推荐购买,续航能力强，很实用。 购买后使用了27天，整体感觉,4
TRAIN_9175,4872,PRODUCT_309,1293811200,好评！推荐购买,外观漂亮，功能齐全。 购买后使用了20天，整体感觉,5
TRAIN_9176,3695,PRODUCT_143,1369152000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了28天，整体感觉,4
TRAIN_9177,431,PRODUCT_279,1309536000,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了20天，整体感觉,4
TRAIN_9178,1600,PRODUCT_66,1312473600,好评！推荐购买,操作简单，容易上手。 购买后使用了18天，整体感觉,4
TRAIN_9179,3704,PRODUCT_321,1392566400,好评！推荐购买,正品保证，值得信赖。 购买后使用了16天，整体感觉,4
TRAIN_9180,2117,PRODUCT_14,1314460800,好评！推荐购买,性价比很高，推荐购买！ 购买后使用了21天，整体感觉,4
TRAIN_9181,2978,PRODUCT_352,1337443200,好评！推荐购买,操作简单，容易上手。 购买后使用了11天，整体感觉,5
TRAIN_9182,2672,PRODUCT_818,1293984000,中评，一般般,一般般，没什么特别。 购买后使用了14天，整体感觉,3
TRAIN_9183,919,PRODUCT_302,1335196800,好评！推荐购买,正品保证，值得信赖。 购买后使用了2天，整体感觉,4
